smiles,scaffold,r1_fragment,r2_fragment,is_biased,id,mw,logp,hbd,hba,tpsa,rotatable_bonds,ring_count,aromatic_rings,heavy_atoms,num_heteroatoms,pass_lipinski,pass_veber,pass_complexity,pass_aggregation,pass_pains,passes_all,qed,sa_score,sa_inv,binding_proxy,logp_dev,tpsa_score,norm_qed,norm_sa,norm_binding,norm_logp,norm_tpsa,composite_score,robustness_bonus,final_score,rank
CC(C)Cc1c[nH]nc1S(N)(=O)=O,pyrazole,CC(C)C,S(=O)(=O)N,True,SMOL-0218,203.26699999999997,0.2556,2,3,88.84,3,1,1,13,6,True,True,True,True,True,True,0.7378,2.98,0.7015,0.3125,2.2444,1.0,0.7378,0.7015,0.3125,0.5611,1.0,51.24,6.6,57.84,114
COc1cccc(C2=CC=CC3COCCNC=C23)n1,other,OC,C1COCCN1,True,SMOL-0050,270.332,2.1632999999999996,1,4,43.38,2,3,1,20,4,True,True,True,True,True,True,0.8941,4.3,0.57,0.3562,0.3367,0.5,0.8941,0.57,0.3562,0.0842,0.5,51.1,6.7,57.8,115
CNC(=O)c1cccc2nc(C(=O)O)[nH]c12,indole,C(=O)NC,C(=O)O,True,SMOL-0283,219.19999999999996,0.6207,3,3,95.08000000000001,2,2,2,16,6,True,True,True,True,True,True,0.6895,3.23,0.6775,0.3362,1.8793,1.0,0.6895,0.6775,0.3362,0.4698,1.0,51.18,6.6,57.78,116
Nc1nc2c(C(=O)O)cccc2[nH]1,benzimidazole,N,C(=O)O,True,SMOL-0314,177.16299999999998,0.8432999999999999,3,3,92.0,1,2,2,13,5,True,True,True,True,True,True,0.6015,3.25,0.6746,0.3925,1.6567,1.0,0.6015,0.6746,0.3925,0.4142,1.0,51.16,6.6,57.76,117
NS(=O)(=O)c1cc2cccc(O)c2[nH]1,indole,O,S(=O)(=O)N,True,SMOL-0001,212.23000000000002,0.5209000000000005,3,3,96.18,1,2,2,14,6,True,True,True,True,True,True,0.6425,3.39,0.6614,0.3925,1.9791,1.0,0.6425,0.6614,0.3925,0.4948,1.0,51.12,6.6,57.72,118
CCc1nc2c(C(N)=O)cccc2[nH]1,benzimidazole,CC,C(=O)N,True,SMOL-0047,189.21800000000002,1.2242,2,2,71.77,2,2,2,14,4,True,True,True,True,True,True,0.7452,3.0,0.7,0.22,1.2758,1.0,0.7452,0.7,0.22,0.319,1.0,51.04,6.6,57.64,119
CCNc1ccnc(-c2ccccc2N)c1,phenylpyridine,N,NCC,True,SMOL-0270,213.284,2.7626,2,3,50.94,3,2,2,16,3,True,True,True,True,True,True,0.7707,3.0,0.7,0.3625,0.2626,0.5,0.7707,0.7,0.3625,0.0656,0.5,50.99,6.6,57.59,120
CNC(=O)c1nc2c(NC(C)=O)cccc2[nH]1,benzimidazole,C(=O)NC,NC(=O)C,True,SMOL-0190,232.24300000000002,0.8809,3,3,86.88,2,2,2,17,6,True,True,True,True,True,True,0.7179,3.16,0.6841,0.28,1.6191,1.0,0.7179,0.6841,0.28,0.4048,1.0,50.98,6.6,57.58,121
CC(=O)Nc1cccc2[nH]c(N)nc12,benzimidazole,N,NC(=O)C,True,SMOL-0213,190.20599999999996,1.1034999999999997,3,3,83.8,1,2,2,14,5,True,True,True,True,True,True,0.6292,3.17,0.6829,0.3362,1.3965,1.0,0.6292,0.6829,0.3362,0.3491,1.0,50.98,6.6,57.58,122
CC(=O)Nc1cccc2nc(N)[nH]c12,indole,NC(=O)C,N,True,SMOL-0182,190.20599999999996,1.1034999999999997,3,3,83.80000000000001,1,2,2,14,5,True,True,True,True,True,True,0.6292,3.17,0.6829,0.3362,1.3965,1.0,0.6292,0.6829,0.3362,0.3491,1.0,50.98,6.6,57.58,123
CNC(=O)c1cccc2cnc(C(F)(F)F)nc12,phenylpyridine,C(F)(F)F,C(=O)NC,True,SMOL-0257,255.19899999999996,2.0082,1,3,54.88,1,2,2,18,7,True,True,True,True,True,True,0.8476,3.27,0.6733,0.22,0.4918,0.5,0.8476,0.6733,0.22,0.123,0.5,47.53,10.0,57.53,124
CC(=O)Nc1cccc2cc(C(N)=O)[nH]c12,indole,NC(=O)C,C(N)=O,True,SMOL-0060,217.22799999999998,1.2251999999999998,3,2,87.97999999999999,2,2,2,16,5,True,True,True,True,True,True,0.7058,3.04,0.6963,0.25,1.2748,1.0,0.7058,0.6963,0.25,0.3187,1.0,50.88,6.6,57.48,125
CC(=O)Nc1cc2cccc(O)c2[nH]1,indole,O,NC(=O)C,True,SMOL-0246,190.202,1.8318999999999996,3,2,65.12,1,2,2,14,4,True,True,True,True,True,True,0.6419,3.0,0.7,0.25,0.6681,1.0,0.6419,0.7,0.25,0.167,1.0,50.88,6.6,57.48,126
CNC(=O)c1cccc2cnc(O)nc12,phenylpyridine,O,C(=O)NC,True,SMOL-0118,203.201,0.6949999999999998,2,4,75.11,1,2,2,15,5,True,True,True,True,True,True,0.7148,3.1,0.69,0.28,1.805,1.0,0.7148,0.69,0.28,0.4513,1.0,50.56,6.6,57.16,127
CNC(=O)c1cc2nccnc2cc1O,other,O,C(=O)NC,True,SMOL-0076,203.201,0.6949999999999998,2,4,75.11,1,2,2,15,5,True,True,True,True,True,True,0.7148,3.1,0.69,0.28,1.805,1.0,0.7148,0.69,0.28,0.4513,1.0,50.56,6.6,57.16,128
Nc1nc2cccc(S(N)(=O)=O)c2[nH]1,indole,S(=O)(=O)N,N,True,SMOL-0168,212.23399999999995,-0.20750000000000013,3,4,114.85999999999999,1,2,2,14,7,True,True,True,True,True,True,0.6063,3.6,0.64,0.4788,2.7075,1.0,0.6063,0.64,0.4788,0.6769,1.0,50.55,6.6,57.15,129
NC(=O)c1c(S(N)(=O)=O)[nH]c2ccccc12,indole,S(=O)(=O)N,C(N)=O,True,SMOL-0165,239.25600000000003,-0.08579999999999988,3,3,119.03999999999999,2,2,2,16,7,True,True,True,True,True,True,0.6791,3.41,0.6587,0.3925,2.5858,1.0,0.6791,0.6587,0.3925,0.6464,1.0,50.46,6.6,57.06,130
CCNc1ccnc(-c2ccccc2O)c1,phenylpyridine,O,NCC,True,SMOL-0332,214.268,2.886000000000001,2,3,45.150000000000006,3,2,2,16,3,True,True,True,True,True,True,0.8253,3.0,0.7,0.3063,0.386,0.5,0.8253,0.7,0.3063,0.0965,0.5,50.36,6.6,56.96,131
Nc1cccc2nc(C(=O)O)[nH]c12,indole,N,C(=O)O,True,SMOL-0225,177.163,0.8432999999999999,3,3,92.0,1,2,2,13,5,True,True,True,True,True,True,0.5626,3.25,0.6746,0.3925,1.6567,1.0,0.5626,0.6746,0.3925,0.4142,1.0,50.19,6.6,56.79,132
CNC(=O)c1cc2nccnc2cc1C(N)=O,other,C(=O)NC,C(=O)N,False,SMOL-0410,230.22699999999998,0.08829999999999993,2,4,97.97,2,2,2,17,6,True,True,True,True,True,True,0.7633,3.16,0.6841,0.28,2.4117,1.0,0.7633,0.6841,0.28,0.6029,1.0,50.14,6.6,56.74,133
CNC(=O)c1cccc2cnc(C(N)=O)nc12,phenylpyridine,C(=O)N,C(=O)NC,True,SMOL-0234,230.22699999999998,0.08829999999999971,2,4,97.97000000000001,2,2,2,17,6,True,True,True,True,True,True,0.7633,3.16,0.6841,0.28,2.4117,1.0,0.7633,0.6841,0.28,0.6029,1.0,50.14,6.6,56.74,134
Cc1cc2nccnc2cc1C(N)=O,other,C(=O)N,C,False,SMOL-0392,187.202,1.0371199999999998,1,3,68.87,1,2,2,14,4,True,True,True,True,True,True,0.7246,3.0,0.7,0.22,1.4629,1.0,0.7246,0.7,0.22,0.3657,1.0,50.06,6.6,56.66,135
NS(=O)(=O)c1ncc2cccc(C(=O)O)c2n1,phenylpyridine,S(=O)(=O)N,C(=O)O,True,SMOL-0201,253.239,-0.02460000000000001,2,5,123.24000000000001,2,2,2,17,8,True,True,True,True,True,True,0.7245,3.51,0.6488,0.4788,2.5246,0.5,0.7245,0.6488,0.4788,0.6311,0.5,46.64,10.0,56.64,136
CC(C)c1ccnn1S(N)(=O)=O,pyrazole,C(C)C,S(=O)(=O)N,True,SMOL-0186,189.23999999999998,0.058100000000000374,1,4,77.98,2,1,1,12,6,True,True,True,True,True,True,0.714,3.1,0.69,0.3125,2.4419,1.0,0.714,0.69,0.3125,0.6105,1.0,49.92,6.6,56.52,137
CC(C)c1n[nH]cc1S(N)(=O)=O,pyrazole,S(=O)(=O)N,C(C)C,True,SMOL-0288,189.23999999999998,0.18050000000000005,2,3,88.84,2,1,1,12,6,True,True,True,True,True,True,0.6951,3.1,0.69,0.3125,2.3195,1.0,0.6951,0.69,0.3125,0.5799,1.0,49.75,6.6,56.35,138
CC(=O)Nc1nc2cccc(O)c2[nH]1,indole,O,NC(=O)C,False,SMOL-0390,191.19,1.2268999999999994,3,3,78.00999999999999,1,2,2,14,5,True,True,True,True,True,True,0.6339,3.17,0.6829,0.28,1.2731,1.0,0.6339,0.6829,0.28,0.3183,1.0,49.72,6.6,56.32,139
COc1ccccc1-c1cccc(N)n1,other,N,OC,True,SMOL-0195,200.24099999999999,2.3393999999999995,1,3,48.14,2,2,2,15,3,True,True,True,True,True,True,0.809,3.0,0.7,0.2762,0.1606,0.5,0.809,0.7,0.2762,0.0402,0.5,49.61,6.6,56.21,140
Nc1cccc2nc(S(N)(=O)=O)[nH]c12,indole,N,S(=O)(=O)N,True,SMOL-0013,212.234,-0.20750000000000013,3,4,114.85999999999999,1,2,2,14,7,True,True,True,True,True,True,0.5672,3.6,0.64,0.4788,2.7075,1.0,0.5672,0.64,0.4788,0.6769,1.0,49.57,6.6,56.17,141
NC(=O)c1nc2c(C(=O)O)cccc2[nH]1,benzimidazole,C(=O)N,C(=O)O,False,SMOL-0471,205.17300000000003,0.35999999999999943,3,3,109.07000000000002,2,2,2,15,6,True,True,True,True,True,True,0.657,3.3,0.67,0.3362,2.14,1.0,0.657,0.67,0.3362,0.535,1.0,49.56,6.6,56.16,142
NC(=O)c1cccc2[nH]c(C(=O)O)nc12,benzimidazole,C(=O)O,C(=O)N,True,SMOL-0057,205.17299999999997,0.3599999999999999,3,3,109.07000000000001,2,2,2,15,6,True,True,True,True,True,True,0.657,3.3,0.67,0.3362,2.14,1.0,0.657,0.67,0.3362,0.535,1.0,49.56,6.6,56.16,143
CNC(=O)c1ccnc(-c2ccccc2OC)c1,phenylpyridine,OC,C(=O)NC,False,SMOL-0429,242.278,2.1168,1,3,51.22,3,2,2,18,4,True,True,True,True,True,True,0.8965,3.0,0.7,0.22,0.3832,0.5,0.8965,0.7,0.22,0.0958,0.5,49.55,6.6,56.15,144
CNC(=O)c1cccc(-c2ccccc2OC)n1,other,C(=O)NC,OC,False,SMOL-0495,242.278,2.1167999999999996,1,3,51.22,3,2,2,18,4,True,True,True,True,True,True,0.8965,3.0,0.7,0.22,0.3832,0.5,0.8965,0.7,0.22,0.0958,0.5,49.55,6.6,56.15,145
NS(=O)(=O)c1cc2c3cc1c(cccccn3)=CC=N2,other,S(=O)(=O)N,c1ccccc1,False,SMOL-0352,285.32800000000003,1.2219000000000004,1,4,85.41000000000001,1,4,2,20,6,True,True,True,True,True,True,0.8545,8.8,0.12,0.4625,1.2781,1.0,0.8545,0.12,0.4625,0.3195,1.0,49.44,6.7,56.14,146
CC(=O)Nc1cccc2nc(C(N)=O)[nH]c12,indole,NC(=O)C,C(N)=O,False,SMOL-0499,218.21599999999995,0.6201999999999998,3,3,100.87,2,2,2,16,6,True,True,True,True,True,True,0.6882,3.23,0.6775,0.28,1.8798,1.0,0.6882,0.6775,0.28,0.47,1.0,49.46,6.6,56.06,147
CC(=O)Nc1nc2cccc(C(N)=O)c2[nH]1,indole,C(N)=O,NC(=O)C,True,SMOL-0236,218.21599999999998,0.6201999999999999,3,3,100.87,2,2,2,16,6,True,True,True,True,True,True,0.6882,3.23,0.6775,0.28,1.8798,1.0,0.6882,0.6775,0.28,0.47,1.0,49.46,6.6,56.06,148
CC(=O)Nc1nc2c(C(N)=O)cccc2[nH]1,benzimidazole,NC(=O)C,C(N)=O,True,SMOL-0018,218.216,0.6201999999999996,3,3,100.87,2,2,2,16,6,True,True,True,True,True,True,0.6882,3.23,0.6775,0.28,1.8798,1.0,0.6882,0.6775,0.28,0.47,1.0,49.46,6.6,56.06,149
CNC(=O)C1=C2C=CC=C(N=NNN=C1)c1cccc2n1,other,c1nn[nH]n1,C(=O)NC,True,SMOL-0281,280.29100000000005,1.4481,2,6,91.1,1,3,1,21,7,True,True,True,True,True,True,0.8152,8.4,0.16,0.4462,1.0519,1.0,0.8152,0.16,0.4462,0.263,1.0,49.34,6.7,56.04,150
CC(C)CC1=CC=C2N=NNN=CC=C1c1cc2ccn1,phenylpyridine,CC(C)C,c1nn[nH]n1,True,SMOL-0330,279.347,3.7482000000000015,1,5,62.0,2,3,1,21,5,True,True,True,True,True,True,0.8958,8.3,0.17,0.3862,1.2482,1.0,0.8958,0.17,0.3862,0.3121,1.0,49.26,6.7,55.96,151
CCNc1c[nH]nc1NC(C)=O,pyrazole,NCC,NC(=O)C,True,SMOL-0243,168.2,0.7998999999999998,3,3,69.81,3,1,1,12,5,True,True,True,True,True,True,0.6248,2.85,0.715,0.2863,1.7001,1.0,0.6248,0.715,0.2863,0.425,1.0,49.26,6.6,55.86,152
NS(=O)(=O)c1cccccc2c3nc1c([nH]3)=CC=C2,benzimidazole,c1ccccc1,S(=O)(=O)N,True,SMOL-0217,273.317,0.8609000000000001,2,3,88.84,1,3,2,19,6,True,True,True,True,True,True,0.8073,7.15,0.2853,0.4125,1.6391,1.0,0.8073,0.2853,0.4125,0.4098,1.0,49.16,6.7,55.86,153
CNC(=O)c1cc2cccc(O)c2[nH]1,indole,O,C(=O)NC,True,SMOL-0085,190.202,1.2330999999999996,3,2,65.12,1,2,2,14,4,True,True,True,True,True,True,0.6329,3.0,0.7,0.25,1.2669,1.0,0.6329,0.7,0.25,0.3167,1.0,49.15,6.6,55.75,154
COc1nc2cn[nH]nnc3c(c2[nH]1)C=C3,indole,c1nn[nH]n1,OC,True,SMOL-0158,216.204,0.6927999999999995,2,5,92.37,1,3,2,16,7,True,True,True,True,True,True,0.624,3.91,0.6088,0.36,1.8072,1.0,0.624,0.6088,0.36,0.4518,1.0,49.06,6.6,55.66,155
CNC(=O)c1cccc2cc(C(N)=O)[nH]c12,indole,C(=O)NC,C(=O)N,True,SMOL-0020,217.22799999999998,0.6263999999999998,3,2,87.97999999999999,2,2,2,16,5,True,True,True,True,True,True,0.6883,3.04,0.6963,0.25,1.8736,1.0,0.6883,0.6963,0.25,0.4684,1.0,48.95,6.6,55.55,156
CNC(=O)c1nc2cccc(C(=O)NC)c2[nH]1,indole,C(=O)NC,C(=O)NC,True,SMOL-0291,232.243,0.28210000000000013,3,3,86.88,2,2,2,17,6,True,True,True,True,True,True,0.6948,3.16,0.6841,0.28,2.2179,1.0,0.6948,0.6841,0.28,0.5545,1.0,48.91,6.6,55.51,157
NC(=O)c1cc2nccnc2cc1O,other,O,C(N)=O,False,SMOL-0364,189.17399999999998,0.43429999999999985,2,4,89.10000000000001,1,2,2,14,5,True,True,True,True,True,True,0.6804,3.17,0.6829,0.28,2.0657,1.0,0.6804,0.6829,0.28,0.5164,1.0,48.9,6.6,55.5,158
NC(=O)c1cccc2cnc(O)nc12,phenylpyridine,O,C(N)=O,True,SMOL-0098,189.17399999999995,0.43429999999999996,2,4,89.10000000000001,1,2,2,14,5,True,True,True,True,True,True,0.6804,3.17,0.6829,0.28,2.0657,1.0,0.6804,0.6829,0.28,0.5164,1.0,48.9,6.6,55.5,159
NC(=O)c1ccccc1-c1cc(Cl)ccn1,phenylpyridine,C(=O)N,Cl,False,SMOL-0397,232.67,2.5009000000000006,1,2,55.980000000000004,2,2,2,16,4,True,True,True,True,True,True,0.865,3.0,0.7,0.19,0.0009,0.5,0.865,0.7,0.19,0.0002,0.5,48.82,6.6,55.42,160
CCNc1cccc2nc(C(F)(F)F)[nH]c12,indole,NCC,C(F)(F)F,False,SMOL-0498,229.20499999999996,3.0135000000000005,2,2,40.71,2,2,2,16,6,True,True,True,True,True,True,0.8305,3.23,0.6775,0.2762,0.5135,0.5,0.8305,0.6775,0.2762,0.1284,0.5,48.82,6.6,55.42,161
CCc1ccnc(-c2ccccc2C(N)=O)c1,phenylpyridine,C(N)=O,CC,False,SMOL-0442,226.279,2.4098999999999995,1,2,55.98,3,2,2,17,3,True,True,True,True,True,True,0.8733,3.0,0.7,0.19,0.0901,0.5,0.8733,0.7,0.19,0.0225,0.5,48.81,6.6,55.41,162
Oc1ncc2cccc(O)c2n1,phenylpyridine,O,O,True,SMOL-0208,162.148,1.041,2,4,66.24000000000001,0,2,2,12,4,True,True,True,True,True,True,0.607,3.1,0.69,0.28,1.459,1.0,0.607,0.69,0.28,0.3648,1.0,48.73,6.6,55.33,163
Cc1cccc2[nH]c(C(N)=O)nc12,benzimidazole,C(N)=O,C,True,SMOL-0112,175.19099999999997,0.9702200000000001,2,2,71.77000000000001,1,2,2,13,4,True,True,True,True,True,True,0.6774,3.02,0.6977,0.22,1.5298,1.0,0.6774,0.6977,0.22,0.3824,1.0,48.66,6.6,55.26,164
CCNc1ncc2cccc(O)c2n1,phenylpyridine,NCC,O,True,SMOL-0007,189.218,1.7671999999999994,2,4,58.040000000000006,2,2,2,14,4,True,True,True,True,True,True,0.7554,3.0,0.7,0.3362,0.7328,0.5,0.7554,0.7,0.3362,0.1832,0.5,48.64,6.6,55.24,165
CCNc1c[nH]nc1S(N)(=O)=O,pyrazole,NCC,S(=O)(=O)N,False,SMOL-0441,190.22799999999998,-0.5110999999999999,3,4,100.87,3,1,1,12,7,True,True,True,True,True,True,0.597,3.35,0.665,0.4287,3.0111,1.0,0.597,0.665,0.4287,0.7528,1.0,48.56,6.6,55.16,166
NC(=O)c1ncc2cccc(C(N)=O)c2n1,phenylpyridine,C(=O)N,C(N)=O,False,SMOL-0455,216.19999999999996,-0.17240000000000044,2,4,111.96,2,2,2,16,6,True,True,True,True,True,True,0.7249,3.23,0.6775,0.28,2.6724,1.0,0.7249,0.6775,0.28,0.6681,1.0,48.39,6.6,54.99,167
CCNc1nc2cccc(C(C)C)c2[nH]1,indole,C(C)C,NCC,True,SMOL-0277,203.289,3.118100000000001,2,2,40.71,3,2,2,15,3,True,True,True,True,True,True,0.8043,3.0,0.7,0.2762,0.6181,0.5,0.8043,0.7,0.2762,0.1545,0.5,48.35,6.6,54.95,168
CCNc1nc2c(C(C)C)cccc2[nH]1,benzimidazole,NCC,C(C)C,True,SMOL-0132,203.28900000000002,3.118100000000001,2,2,40.71,3,2,2,15,3,True,True,True,True,True,True,0.8043,3.0,0.7,0.2762,0.6181,0.5,0.8043,0.7,0.2762,0.1545,0.5,48.35,6.6,54.95,169
NS(=O)(=O)c1c[nH]nc1C(F)(F)F,pyrazole,S(=O)(=O)N,C(F)(F)F,True,SMOL-0188,215.15599999999995,0.07590000000000036,2,3,88.84,1,1,1,13,9,True,True,True,True,True,True,0.6945,3.68,0.6323,0.3125,2.4241,1.0,0.6945,0.6323,0.3125,0.606,1.0,48.32,6.6,54.92,170
COc1ccnc(-c2ccccc2N)c1,phenylpyridine,N,OC,False,SMOL-0486,200.241,2.3393999999999995,1,3,48.14,2,2,2,15,3,True,True,True,True,True,True,0.7567,3.0,0.7,0.2762,0.1606,0.5,0.7567,0.7,0.2762,0.0402,0.5,48.3,6.6,54.9,171
COc1ccccc1-c1cccc(O)n1,other,O,OC,True,SMOL-0054,201.225,2.462800000000001,1,3,42.35,2,2,2,15,3,True,True,True,True,True,True,0.8111,3.0,0.7,0.22,0.0372,0.5,0.8111,0.7,0.22,0.0093,0.5,48.28,6.6,54.88,172
COc1cccc(-c2ccccc2O)n1,other,OC,O,True,SMOL-0015,201.225,2.462800000000001,1,3,42.35,2,2,2,15,3,True,True,True,True,True,True,0.8111,3.0,0.7,0.22,0.0372,0.5,0.8111,0.7,0.22,0.0093,0.5,48.28,6.6,54.88,173
Oc1ccnc(C2=C3C=CC3CNCCNC=C2)c1,phenylpyridine,C1CNCCN1,O,True,SMOL-0265,255.321,1.4333,3,4,57.18000000000001,1,3,1,19,4,True,True,True,True,True,True,0.7104,4.3,0.57,0.4725,1.0667,0.5,0.7104,0.57,0.4725,0.2667,0.5,48.17,6.7,54.87,174
NC(=O)C1=C2C=CC=C(N=NNN=C1)c1cccc2n1,other,c1nn[nH]n1,C(=O)N,True,SMOL-0087,266.264,1.1874,2,6,105.09,1,3,1,20,7,True,True,True,True,True,True,0.7969,8.45,0.155,0.4462,1.3126,1.0,0.7969,0.155,0.4462,0.3281,1.0,48.13,6.7,54.83,175
CCc1cc2nccnc2cc1NC(C)=O,other,CC,NC(=O)C,True,SMOL-0349,215.256,2.1506,1,3,54.88,2,2,2,16,4,True,True,True,True,True,True,0.8347,3.0,0.7,0.22,0.3494,0.5,0.8347,0.7,0.22,0.0874,0.5,48.09,6.6,54.69,176
CNC(=O)c1nc2cccc(N)c2[nH]1,indole,N,C(=O)NC,False,SMOL-0356,190.206,0.5047000000000001,3,3,83.80000000000001,1,2,2,14,5,True,True,True,True,True,True,0.5725,3.17,0.6829,0.3362,1.9953,1.0,0.5725,0.6829,0.3362,0.4988,1.0,48.07,6.6,54.67,177
CC(=O)Nc1nc2cccc(C(C)C)c2[nH]1,indole,C(C)C,NC(=O)C,False,SMOL-0431,217.272,2.6447000000000003,2,2,57.78,2,2,2,16,4,True,True,True,True,True,True,0.812,3.0,0.7,0.22,0.1447,0.5,0.812,0.7,0.22,0.0362,0.5,48.04,6.6,54.64,178
CCNc1ccnn1C(N)=O,pyrazole,NCC,C(=O)N,True,SMOL-0046,154.17299999999997,0.24169999999999997,2,4,72.94,2,1,1,11,5,True,True,True,True,True,True,0.6405,2.96,0.7036,0.2863,2.2583,1.0,0.6405,0.7036,0.2863,0.5646,1.0,48.03,6.6,54.63,179
CC(C)c1cccc2cnc(N)nc12,phenylpyridine,N,C(C)C,False,SMOL-0452,187.24599999999995,2.3354,1,3,51.8,1,2,2,14,3,True,True,True,True,True,True,0.745,3.0,0.7,0.2762,0.1646,0.5,0.745,0.7,0.2762,0.0412,0.5,48.0,6.6,54.6,180
CCNc1cccc2cc(N)[nH]c12,indole,NCC,N,True,SMOL-0344,175.23499999999996,2.1818999999999997,3,2,53.839999999999996,2,2,2,13,3,True,True,True,True,True,True,0.6549,3.0,0.7,0.3625,0.3181,0.5,0.6549,0.7,0.3625,0.0795,0.5,47.95,6.6,54.55,181
CC(=O)Nc1ncc2c(n1)=C1C=CC1COCCNC=2,phenylpyridine,NC(=O)C,C1COCCN1,True,SMOL-0238,272.30799999999994,-0.8704999999999989,2,5,76.14,1,3,1,20,6,True,True,True,True,True,True,0.6948,4.3,0.57,0.4163,3.3705,1.0,0.6948,0.57,0.4163,0.8426,1.0,47.83,6.7,54.53,182
O=C(O)c1ccnn1C(=O)O,pyrazole,C(=O)O,C(=O)O,True,SMOL-0327,156.097,0.10739999999999983,2,4,92.42,1,1,1,11,6,True,True,True,True,True,True,0.6013,3.24,0.6764,0.3425,2.3926,1.0,0.6013,0.6764,0.3425,0.5982,1.0,47.85,6.6,54.45,183
Oc1ncc2cn[nH]nnc3c(c2n1)C=C3,phenylpyridine,O,c1nn[nH]n1,True,SMOL-0207,214.18800000000002,0.4566999999999998,2,6,100.47,0,3,2,16,7,True,True,True,True,True,True,0.5633,3.91,0.6088,0.39,2.0433,1.0,0.5633,0.6088,0.39,0.5108,1.0,47.85,6.6,54.45,184
NC(=O)c1cccc2nc(F)[nH]c12,indole,C(N)=O,F,True,SMOL-0114,179.15399999999997,0.8009,2,2,71.77000000000001,1,2,2,13,5,True,True,True,True,True,True,0.6792,3.25,0.6746,0.22,1.6991,1.0,0.6792,0.6746,0.22,0.4248,1.0,47.82,6.6,54.42,185
CCc1cccc2cc(C(=O)O)[nH]c12,indole,CC,C(=O)O,True,SMOL-0220,189.21399999999997,2.4284999999999997,2,1,53.089999999999996,2,2,2,14,3,True,True,True,True,True,True,0.7618,3.0,0.7,0.2462,0.0715,0.5,0.7618,0.7,0.2462,0.0179,0.5,47.75,6.6,54.35,186
CCNc1cccc2cc(C(=O)NC)[nH]c12,indole,NCC,C(=O)NC,False,SMOL-0395,217.27199999999996,1.9592999999999998,3,2,56.92,3,2,2,16,4,True,True,True,True,True,True,0.7357,3.0,0.7,0.3063,0.5407,0.5,0.7357,0.7,0.3063,0.1352,0.5,47.73,6.6,54.33,187
O=C(O)c1ccccc1-c1cccc(Cl)n1,other,Cl,C(=O)O,False,SMOL-0374,233.654,3.100200000000001,1,2,50.19,2,2,2,16,4,True,True,True,True,True,True,0.8113,3.0,0.7,0.2462,0.6002,0.5,0.8113,0.7,0.2462,0.1501,0.5,47.67,6.6,54.27,188
CCc1ccccc1-c1cccc(NC(C)=O)n1,other,NC(=O)C,CC,False,SMOL-0415,240.30599999999998,3.269400000000001,1,2,41.99,3,2,2,18,3,True,True,True,True,True,True,0.8942,3.0,0.7,0.19,0.7694,0.5,0.8942,0.7,0.19,0.1924,0.5,47.63,6.6,54.23,189
NC(=O)c1cc2cccc(C(N)=O)c2[nH]1,indole,C(=O)N,C(=O)N,True,SMOL-0030,203.20099999999996,0.3657000000000001,3,2,101.97,2,2,2,15,5,True,True,True,True,True,True,0.6559,3.1,0.69,0.25,2.1343,1.0,0.6559,0.69,0.25,0.5336,1.0,47.36,6.6,53.96,190
CCNc1nc2c(F)cccc2[nH]1,benzimidazole,NCC,F,True,SMOL-0065,179.198,2.1338,2,2,40.71,2,2,2,13,4,True,True,True,True,True,True,0.741,3.02,0.6977,0.2762,0.3662,0.5,0.741,0.6977,0.2762,0.0916,0.5,47.35,6.6,53.95,191
O=C(O)c1c(C(F)(F)F)[nH]c2ccccc12,indole,C(F)(F)F,C(=O)O,False,SMOL-0417,229.15700000000004,2.8849,2,1,53.089999999999996,1,2,2,16,6,True,True,True,True,True,True,0.7894,3.23,0.6775,0.2462,0.3849,0.5,0.7894,0.6775,0.2462,0.0962,0.5,47.21,6.6,53.81,192
O=C(O)c1cc2cccc(Cl)c2[nH]1,indole,Cl,C(=O)O,False,SMOL-0454,195.605,2.5195,2,1,53.089999999999996,1,2,2,13,4,True,True,True,True,True,True,0.7348,3.02,0.6977,0.2462,0.0195,0.5,0.7348,0.6977,0.2462,0.0049,0.5,47.16,6.6,53.76,193
CC(=O)Nc1ccnc(-c2ccccc2Cl)c1,phenylpyridine,Cl,NC(=O)C,True,SMOL-0317,246.697,3.360400000000002,1,2,41.99,2,2,2,17,4,True,True,True,True,True,True,0.8829,3.0,0.7,0.19,0.8604,0.5,0.8829,0.7,0.19,0.2151,0.5,47.12,6.6,53.72,194
CC(C)c1ccnn1C(N)=O,pyrazole,C(C)C,C(N)=O,True,SMOL-0266,153.18499999999997,0.9333,1,3,60.910000000000004,1,1,1,11,4,True,True,True,True,True,True,0.652,2.69,0.7309,0.17,1.5667,1.0,0.652,0.7309,0.17,0.3917,1.0,47.1,6.6,53.7,195
Cc1ccccc1-c1cc(C(N)=O)ccn1,phenylpyridine,C,C(=O)N,False,SMOL-0457,212.25199999999998,2.15592,1,2,55.980000000000004,2,2,2,16,3,True,True,True,True,True,True,0.8288,3.0,0.7,0.19,0.3441,0.5,0.8288,0.7,0.19,0.086,0.5,47.06,6.6,53.66,196
CC(C)n1nccc1C(N)=O,pyrazole,C(=O)N,C(C)C,False,SMOL-0433,153.18499999999995,0.5629000000000001,1,3,60.910000000000004,2,1,1,11,4,True,True,True,True,True,True,0.6745,2.69,0.7309,0.17,1.9371,1.0,0.6745,0.7309,0.17,0.4843,1.0,46.74,6.6,53.34,197
